SubjectCode,Triplet,Rep,RedJade Code A,roleA,RedJade Code B,roleB,Roles,Perceptual Distance,Structural Distance
P2,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,57.05099911,0.8387096774193549
P2,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,80.43760812,0.8333333333333334
P2,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,80.43760812,0.8333333333333334
P2,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,128.1324506,0.5294117647058824
P2,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,128.1324506,0.5294117647058824
P2,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,70.11227353,0.8387096774193549
P23,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,92.95781893,0.8333333333333334
P23,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,92.95781893,0.8333333333333334
P23,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,68.88593035,0.5294117647058824
P23,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,68.88593035,0.5294117647058824
P23,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,90.00141388,0.8387096774193549
P25,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,78.33096195,0.8333333333333334
P25,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,78.33096195,0.8333333333333334
P25,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,77.44561576,0.5294117647058824
P25,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,77.44561576,0.5294117647058824
P25,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,47.75829352,0.8387096774193549
P25,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,45.66000986,0.8333333333333334
P25,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,45.66000986,0.8333333333333334
P25,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,49.01115383,0.5294117647058824
P25,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,49.01115383,0.5294117647058824
P25,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,50.42635125,0.8387096774193549
P26,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,38.37155327,0.8333333333333334
P26,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,38.37155327,0.8333333333333334
P26,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,76.66352523,0.5294117647058824
P26,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,76.66352523,0.5294117647058824
P26,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,79.08501754,0.8387096774193549
P26,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,131.1471269,0.8333333333333334
P26,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,131.1471269,0.8333333333333334
P26,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,95.41842223,0.5294117647058824
P26,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,95.41842223,0.5294117647058824
P26,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,68.59161027,0.8387096774193549
P27,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,123.6466227,0.8333333333333334
P27,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,123.6466227,0.8333333333333334
P27,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,4.865439343,0.5294117647058824
P27,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,4.865439343,0.5294117647058824
P27,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,128.1719501,0.8387096774193549
P27,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,91.46616478,0.8333333333333334
P27,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,91.46616478,0.8333333333333334
P27,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,81.05000555,0.5294117647058824
P27,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,81.05000555,0.5294117647058824
P27,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,20.52380325,0.8387096774193549
P28,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,90.24352054,0.8333333333333334
P28,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,90.24352054,0.8333333333333334
P28,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,83.30654056,0.5294117647058824
P28,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,83.30654056,0.5294117647058824
P28,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,41.7803315,0.8387096774193549
P28,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,105.1052677,0.8333333333333334
P28,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,105.1052677,0.8333333333333334
P28,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,81.25565826,0.5294117647058824
P28,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,81.25565826,0.5294117647058824
P28,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,81.72178718,0.8387096774193549
P31,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,15.06110886,0.8333333333333334
P31,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,15.06110886,0.8333333333333334
P31,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,23.09388231,0.5294117647058824
P31,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,23.09388231,0.5294117647058824
P31,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,14.64005464,0.8387096774193549
P31,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,29.11618279,0.8333333333333334
P31,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,29.11618279,0.8333333333333334
P31,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,45.91580338,0.5294117647058824
P31,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,45.91580338,0.5294117647058824
P31,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,47.68923673,0.8387096774193549
P32,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,16.99,0.8333333333333334
P32,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,16.99,0.8333333333333334
P32,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,69.34813336,0.5294117647058824
P32,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,69.34813336,0.5294117647058824
P32,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,73.03180745,0.8387096774193549
P32,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,19.02449999,0.8333333333333334
P32,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,19.02449999,0.8333333333333334
P32,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,31.89816609,0.5294117647058824
P32,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,31.89816609,0.5294117647058824
P32,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,28.93460558,0.8387096774193549
P5,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,94.05267726,0.8333333333333334
P5,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,94.05267726,0.8333333333333334
P5,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,121.1851517,0.5294117647058824
P5,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,121.1851517,0.5294117647058824
P5,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,27.1329486,0.8387096774193549
P5,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,99.39963078,0.8333333333333334
P5,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,99.39963078,0.8333333333333334
P5,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,117.3700204,0.5294117647058824
P5,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,117.3700204,0.5294117647058824
P5,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,17.98949972,0.8387096774193549
P6,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,30.53064854,0.8333333333333334
P6,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,30.53064854,0.8333333333333334
P6,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,40.96315051,0.5294117647058824
P6,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,40.96315051,0.5294117647058824
P6,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,46.30834482,0.8387096774193549
P6,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,42.42641276,0.8333333333333334
P6,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,42.42641276,0.8333333333333334
P6,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,36.21758275,0.5294117647058824
P6,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,36.21758275,0.5294117647058824
P6,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,64.50946752,0.8387096774193549
P9,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,54.72154694,0.8333333333333334
P9,165 538 703,2,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,54.72154694,0.8333333333333334
P9,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,61.209777,0.5294117647058824
P9,165 538 703,2,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,61.209777,0.5294117647058824
P9,165 538 703,2,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,29.05547281,0.8387096774193549
P9,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,59.39704454,0.8333333333333334
P9,165 538 703,1,WHI,anchor,SOE,struct_cliff,anchor.to.struct_cliff,59.39704454,0.8333333333333334
P9,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,39.38537419,0.5294117647058824
P9,165 538 703,1,WHI,anchor,TOY,label_cliff,anchor.to.label_cliff,39.38537419,0.5294117647058824
P9,165 538 703,1,SOE,struct_cliff,TOY,label_cliff,struct_cliff.to.label_cliff,88.32243769,0.8387096774193549
P1,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,68.63731128,0.7941176470588236
P1,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,130.2985683,0.52
P1,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,62.04358629,0.8
P1,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,74.70994646,0.7941176470588236
P1,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,129.4088795,0.52
P1,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,55.19852534,0.8
P10,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,7.270687725,0.7941176470588236
P10,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,45.3403981,0.52
P10,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,46.04829204,0.8
P10,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,14.76343117,0.7941176470588236
P10,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,62.83013449,0.52
P10,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,60.83333379,0.8
P11,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,34.03842681,0.7941176470588236
P11,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,20.42041381,0.52
P11,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,50.31098886,0.8
P11,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,17.68059105,0.7941176470588236
P11,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,100.5519498,0.52
P11,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,115.0567395,0.8
P13,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,95.13904036,0.7941176470588236
P13,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,90.38918796,0.52
P13,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,81.88667596,0.8
P14,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,53.47665752,0.7941176470588236
P14,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,97.57275234,0.52
P14,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,115.0636593,0.8
P14,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,39.04908322,0.7941176470588236
P14,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,99.52602323,0.52
P14,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,125.8523341,0.8
P19,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,30.12582281,0.7941176470588236
P19,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,132.4147801,0.52
P19,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,109.7812844,0.8
P19,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,107.8676096,0.7941176470588236
P19,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,130.5116642,0.52
P19,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,22.78329432,0.8
P2,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,49.48264342,0.7941176470588236
P2,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,124.071045,0.52
P2,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,103.9929469,0.8
P2,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,51.57119448,0.7941176470588236
P2,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,87.8219665,0.52
P2,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,129.1252698,0.8
P23,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,85.78356777,0.7941176470588236
P23,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,101.8929046,0.52
P23,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,83.38731858,0.8
P25,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,34.45098112,0.7941176470588236
P25,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,54.7206451,0.52
P25,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,52.16509273,0.8
P25,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,47.89025162,0.7941176470588236
P25,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,42.93007454,0.52
P25,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,76.43699693,0.8
P26,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,30.11159577,0.7941176470588236
P26,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,108.3282585,0.52
P26,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,95.20879476,0.8
P26,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,64.39199019,0.7941176470588236
P26,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,126.6593265,0.52
P26,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,77.04211965,0.8
P27,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,106.1061473,0.7941176470588236
P27,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,124.4597545,0.52
P27,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,29.8638678,0.8
P27,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,66.51980156,0.7941176470588236
P27,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,83.66046856,0.52
P27,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,33.17737181,0.8
P28,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,100.5319939,0.7941176470588236
P28,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,50.97,0.52
P28,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,80.01045244,0.8
P28,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,96.42047345,0.7941176470588236
P28,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,78.6404635,0.52
P28,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,87.95861299,0.8
P31,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,14.26593845,0.7941176470588236
P31,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,127.0069309,0.52
P31,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,112.748847,0.8
P31,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,9.431717765,0.7941176470588236
P31,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,93.93274882,0.52
P31,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,100.3158293,0.8
P32,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,25.2638279,0.7941176470588236
P32,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,66.24126886,0.52
P32,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,55.61452418,0.8
P32,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,59.25047932,0.7941176470588236
P32,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,49.84221604,0.52
P32,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,22.31735647,0.8
P5,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,19.87394777,0.7941176470588236
P5,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,121.7583591,0.52
P5,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,102.1806254,0.8
P5,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,18.15211282,0.7941176470588236
P5,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,123.0947801,0.52
P5,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,105.1320394,0.8
P6,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,29.82516052,0.7941176470588236
P6,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,59.52766416,0.52
P6,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,35.99618035,0.8
P6,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,32.46961195,0.7941176470588236
P6,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,55.11002087,0.52
P6,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,26.64067754,0.8
P9,038 334 370,2,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,39.12123976,0.7941176470588236
P9,038 334 370,2,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,53.3510581,0.52
P9,038 334 370,2,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,77.04780853,0.8
P9,038 334 370,1,OWC,anchor,MAR,struct_cliff,anchor.to.struct_cliff,35.85321464,0.7941176470588236
P9,038 334 370,1,OWC,anchor,PTF,label_cliff,anchor.to.label_cliff,77.58830453,0.52
P9,038 334 370,1,MAR,struct_cliff,PTF,label_cliff,struct_cliff.to.label_cliff,74.94589515,0.8
P1,082 326 834,2,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,69.66466249,0.9473684210526316
P1,082 326 834,2,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,96.44264876,0.5294117647058824
P1,082 326 834,2,XCM,struct_cliff,AUC,label_cliff,struct_cliff.to.label_cliff,26.81766768,0.9411764705882352
P1,082 326 834,1,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,82.78408845,0.9473684210526316
P1,082 326 834,1,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,86.70989621,0.5294117647058824
P1,082 326 834,1,XCM,struct_cliff,AUC,label_cliff,struct_cliff.to.label_cliff,82.43519879,0.9411764705882352
P10,082 326 834,2,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,49.23452549,0.9473684210526316
P10,082 326 834,2,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,50.89597725,0.5294117647058824
P10,082 326 834,2,XCM,struct_cliff,AUC,label_cliff,struct_cliff.to.label_cliff,9.83643228,0.9411764705882352
P10,082 326 834,1,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,14.45290974,0.9473684210526316
P10,082 326 834,1,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,50.25801628,0.5294117647058824
P10,082 326 834,1,XCM,struct_cliff,AUC,label_cliff,struct_cliff.to.label_cliff,36.14780768,0.9411764705882352
P11,082 326 834,2,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,17.68773869,0.9473684210526316
P11,082 326 834,2,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,29.12332399,0.5294117647058824
P11,082 326 834,2,XCM,struct_cliff,AUC,label_cliff,struct_cliff.to.label_cliff,12.82710022,0.9411764705882352
P11,082 326 834,1,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,47.07516118,0.9473684210526316
P11,082 326 834,1,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,23.0766592,0.5294117647058824
P11,082 326 834,1,XCM,struct_cliff,AUC,label_cliff,struct_cliff.to.label_cliff,24.17804376,0.9411764705882352
P13,082 326 834,1,ALM,anchor,XCM,struct_cliff,anchor.to.struct_cliff,61.45313418,0.9473684210526316
P13,082 326 834,1,ALM,anchor,AUC,label_cliff,anchor.to.label_cliff,97.62981614,0.5294117647058824
